id,title,description,availability,condition,price,link,image_link,brand
116576,Escova de Cabelo Corpus Antares Flexível All Day Plástica,Escova de Cabelo Corpus Antares Flexível All Day Plástica,in stock,new,18.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-644119e9809c4a9bab85409d3d1ed299.jpeg,Corpus
116578,Escova de Cabelo Corpus Antares Madeira 20mm,Escova de Cabelo Corpus Antares Madeira 20mm,in stock,new,31.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-22ebc910e0b04e47acc43b40be0cb240.png,Corpus
116577,Escova de Cabelo Corpus Antares Madeira Meia Bola,Escova de Cabelo Corpus Antares Madeira Meia Bola,in stock,new,19.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-45afcf9af2ca4ea7b91c2959e2f794b6.webp,Corpus
116557,Escova de Cabelo Corpus Bellatrix Esqueleto Jumbo,Escova de Cabelo Corpus Bellatrix Esqueleto Jumbo,in stock,new,26.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-ed7ca259b8564efe8ee246ca84d9611c.webp,Corpus
116559,Escova de Cabelo Corpus Bellatrix Raquete Oblonga,Escova de Cabelo Corpus Bellatrix Raquete Oblonga,in stock,new,27.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-30600663e59742a58288e8a778066d6f.webp,Corpus
116574,Escova de Cabelo Corpus Bellatrix Raquete Quadrada,Escova de Cabelo Corpus Bellatrix Raquete Quadrada,in stock,new,37.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-a047e49c9e0245c2b993c11367c77bab.webp,Corpus
115520,Escova de Cabelo Katy Polvo Preta,Escova de Cabelo Katy Polvo Preta,in stock,new,24.79 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-bdf1be2bf727417683f51d803a6d53a6.webp,Katy
115521,Escova de Cabelo Katy Style Glitter Pink,Escova de Cabelo Katy Style Glitter Pink,in stock,new,23.29 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-a249fce555734f3cbff97f7b06b9dafa.webp,Katy
116564,Escova de Cabelo Natus Plant Bellatrix Raquete Oval,Escova de Cabelo Natus Plant Bellatrix Raquete Oval,in stock,new,32.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-ba6c8e1637514ec2a0f87d61ea114fd0.jpeg,Corpus
116562,Escova de Cabelo Natus Plant Black Oval,Escova de Cabelo Natus Plant Black Oval,in stock,new,30.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-21e9d0a7e9b641508f4cece4975b1810.webp,Corpus
116563,Escova de Cabelo Natus Plant Black Oval,Escova de Cabelo Natus Plant Black Oval,in stock,new,30.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-19fb4e6f737d434baaca17c4f91e1d18.webp,Corpus
116544,Escova de Cabelo Natus Plant Espiral,Escova de Cabelo Natus Plant Espiral,in stock,new,23.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-f0533e11e8f54c5fa2d3bba567d97e8a.webp,Corpus
116565,Escova de Cabelo Natus Plant Magic Black & White Quadrada,Escova de Cabelo Natus Plant Magic Black & White Quadrada,in stock,new,33.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-c33d4f12b7814a5f993946265cd0195b.jpeg,Corpus
116573,Escova de Cabelo Natus Plant Magic Colors Black Quadrada,Escova de Cabelo Natus Plant Magic Colors Black Quadrada,in stock,new,33.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-cb7230b98a63408e9b10ff77eba4f1ac.webp,Corpus
116566,Escova de Cabelo Natus Plant Magic Colors White Quadrada,Escova de Cabelo Natus Plant Magic Colors White Quadrada,in stock,new,33.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-d13dd921007140669724e8e96bede4d9.webp,Corpus
116555,Escova de Cabelo Natus Plant Profissional Yellow Hit 20mm,Escova de Cabelo Natus Plant Profissional Yellow Hit 20mm,in stock,new,61.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-58320a2957f2483caf57017033e2b240.jpeg,Corpus
116556,Escova de Cabelo Natus Plant Profissional Yellow Hit 40mm,Escova de Cabelo Natus Plant Profissional Yellow Hit 40mm,in stock,new,93.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-075d6abfba174dc385c685b6f56870d8.jpeg,Corpus
116560,Escova de Cabelo Oval Almofadada Magic Colors Black,Escova de Cabelo Oval Almofadada Magic Colors Black,in stock,new,30.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-3aa408123afa4278a075fbfedd30db75.jpeg,Corpus
110088,Escova De Cabelo Raquete Quadrada Lanossi Color LS0018,Escova De Cabelo Raquete Quadrada Lanossi Color LS0018,in stock,new,48.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-e087d6dfbef345538bd782a88b4bc40f.jpeg,Lanossi Color
107879,Escova de dente Dentalclean Stitch Macia L2PE,Escova de dente Dentalclean Stitch Macia L2PE,in stock,new,23.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-080e7729d03046bab8bfda17da4f3019.jpg,
90649,Escova de Dente Infantil Bitufo Cocoricó Primeiro Dentinho Ultramacia para 4 a 24 meses,Escova de Dente Infantil Bitufo Cocoricó Primeiro Dentinho Ultramacia para 4 a 24 meses,in stock,new,15.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-979382f75bb14138b259139b1138f702.jpeg,Bitufo
94096,Escova de Dente Jadepro Black C/2 Ref 732,Escova de Dente Jadepro Black C/2 Ref 732,in stock,new,16.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-62cce2caa65c41578cdb6fe19bc56555.png,
114668,Escova de Limpeza Azul para Bico e Mamadeira Philips Avent,Escova de Limpeza Azul para Bico e Mamadeira Philips Avent,in stock,new,74.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-a39af1a7ee2849939740f9e9334710f1.png,Philips
114667,Escova de Limpeza para Bico e Mamadeira Rosa Philips Avent,Escova de Limpeza para Bico e Mamadeira Rosa Philips Avent,in stock,new,74.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-97fd3155b9c047cd8cfe1ff4fed5ff59.jpeg,Philips
65658,Escova Den Oral B Pro Saude 7 Benef  L2/P1,Escova Den Oral B Pro Saude 7 Benef  L2/P1,in stock,new,28.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-d18fbe539be543e98e8698c8abf79bd9.jpeg,
6374,Escova Dental Bebê Extra Suave Colgate,Escova Dental Bebê Extra Suave Colgate,in stock,new,12.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-7d60b70524704d46ba5662e896745f65.jpeg,Colgate
2713,Escova Dental BI -TUFO EXTRAMACIA,Escova Dental BI -TUFO EXTRAMACIA,in stock,new,23.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-cfa3c82e769d41d5915f9c40a4cfec6a.jpeg,Bitufo
105989,Escova Dental Colgate Slim Soft Black,Escova Dental Colgate Slim Soft Black,in stock,new,14.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-004fd32fb624466d96adaa041bc74bca.jpeg,Colgate
111131,Escova Dental Condor Snoopy + Estojo,Escova Dental Condor Snoopy + Estojo,in stock,new,12.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-fb0fe341fa9d4c0985984584c9e9865f.webp,Condor
82745,Escova Dental Curaprox Super Macia,Escova Dental Curaprox Super Macia,in stock,new,35.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-b672cee3768d4a8ebae0bcc2176cb72d.jpeg,
56027,Escova Dental Curaprox Ultra Macia,Escova Dental Curaprox Ultra Macia,in stock,new,35.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-4310c4cf16e34a9d8fd457959a7f84fd.jpeg,Curaprox
113406,Escova Dental Curaprox Ultra Soft 5460 Love Edition 2 Unidades,Escova Dental Curaprox Ultra Soft 5460 Love Edition 2 Unidades,in stock,new,71.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-757d1f3b8e0a46bfbc4d58ee08f45fa6.webp,Curaprox
99587,Escova Dental Dura Condor Plus,Escova Dental Dura Condor Plus,in stock,new,4.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-95aeeb895de7458c83282de4c0264e0a.png,Condor
104875,Escova Dental Extramacia Gentle Sensodyne,Escova Dental Extramacia Gentle Sensodyne,in stock,new,21.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-dadfc1b8a8d84e87ab4f843fefe860a9.jpeg,Sensodyne
112459,Escova Dental Extramacia Limpeza Profunda Sensodyne,Escova Dental Extramacia Limpeza Profunda Sensodyne,in stock,new,19.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-12deec77996b4eb0847abdd9c5109cd6.jpeg,Sensodyne
104847,Escova Dental Extramacia Massageadora Galinha Pintadinha Condor Baby Dent,Escova Dental Extramacia Massageadora Galinha Pintadinha Condor Baby Dent,in stock,new,16.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-a44537ed38e747f9a01cc119673f09b7.jpeg,Condor
111851,Escova Dental Extramacia Sensitive Oral-B Pro-Saúde Indicator Black 2 Unidades,Escova Dental Extramacia Sensitive Oral-B Pro-Saúde Indicator Black 2 Unidades,in stock,new,21.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-69a3a73c1d4047c8af4f6f95538cd812.png,Oral-B
112424,Escova Dental Extramacia Sensitive Oral-B Pro-Saúde Indicator Black 3 Unidades,Escova Dental Extramacia Sensitive Oral-B Pro-Saúde Indicator Black 3 Unidades,in stock,new,28.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-4af78a16ade5424f88e2226703494e96.jpeg,Oral-B
111862,Escova Dental Extramacia Sensodyne Limpeza Profunda 2 Unidades,Escova Dental Extramacia Sensodyne Limpeza Profunda 2 Unidades,in stock,new,32.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-9c49193fdc144d0b88b60ba00ca6d21c.jpeg,Sensodyne
114138,Escova Dental Iconic Ultra Macia Oral-B 3 Unidades,Escova Dental Iconic Ultra Macia Oral-B 3 Unidades,in stock,new,45.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-ac4ed7b7edd7475dafbbd25653325ac8.webp,Oral-B
58532,Escova Dental Infantil 0-4 Anos Cursprox Unidade,Escova Dental Infantil 0-4 Anos Cursprox Unidade,in stock,new,35.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-14b7b62649a94a838b92d5a847b94654.jpeg,Curaprox
107878,Escova Dental Infantil Carros Disney Pixar,Escova Dental Infantil Carros Disney Pixar,in stock,new,9.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-67ce60f8391e4377b49e807ea8a4ff30.webp,Dentalclean
107877,Escova Dental Infantil Dentalclean Carros (Cores),Escova Dental Infantil Dentalclean Carros (Cores),in stock,new,15.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-5994dd1b3ca94d488e84e2c70574b0da.jpg,Dentalclean
66715,Escova Dental Infantil Extramacia com Estojo Peppa Pig Dentalclean,Escova Dental Infantil Extramacia com Estojo Peppa Pig Dentalclean,in stock,new,11.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-027817e6d2a544ae8a3e5c9a9e3647f8.jpeg,Dentalclean
107875,Escova Dental Infantil Macia com Estojo Justice League Dentalclean,Escova Dental Infantil Macia com Estojo Justice League Dentalclean,in stock,new,11.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-c20257afe17b4b038c6eb7e170ef5a27.jpeg,Dentalclean
69996,Escova Dental Infantil Macia com Estojo O Show da Luna Dentalclean,Escova Dental Infantil Macia com Estojo O Show da Luna Dentalclean,in stock,new,11.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-ae743b4ba5564271a17ad192159dd604.jpeg,Dentalclean
110094,Escova Dental Infantil Puradent Azul Kids Protection 1 Unidade,Escova Dental Infantil Puradent Azul Kids Protection 1 Unidade,in stock,new,7.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-b234fd45c89a456e9d30a26126dda39f.webp,Puradent
110097,Escova Dental Infantil Puradent Verde Ventosa Kids Protection,Escova Dental Infantil Puradent Verde Ventosa Kids Protection,in stock,new,7.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-54bd275a10284701a4ca7f7786c99922.webp,Puradent
110095,Escova Dental Infantil Puradent Vermelha Kids Protection 1 Unidade,Escova Dental Infantil Puradent Vermelha Kids Protection 1 Unidade,in stock,new,7.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-3c3a9af56abe4dd99c052d507eea0da9.webp,Puradent
104154,Escova Dental Infantil Ultra Macia Disney 100 Condor 2 Unidades,Escova Dental Infantil Ultra Macia Disney 100 Condor 2 Unidades,in stock,new,12.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-26e373c7ec8e43308a368a49e9a94b66.jpeg,Condor
106846,Escova Dental JADEFROG Hello Kitty,Escova Dental JADEFROG Hello Kitty,in stock,new,12.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-710e6be05a2e4b30a495a3917c2c5722.png,
74358,Escova Dental JADEFROG Macia Superman,Escova Dental JADEFROG Macia Superman,in stock,new,13.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-b8df3fa816b54cecb9299a4a53cd1125.jpeg,
110096,Escova Dental Kids Protection Puradent Rosa Ventosa,Escova Dental Kids Protection Puradent Rosa Ventosa,in stock,new,7.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-7928d998cd7e4f31b5014f40fcc295ac.png,
73938,Escova Dental Macia 35 Oral-B Indicator Color Collection 4 Unidades,Escova Dental Macia 35 Oral-B Indicator Color Collection 4 Unidades,in stock,new,33.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-f77663e197704585ad2f57d10880bf20.png,Oral-B
72118,Escova Dental Macia 40% Oral-B Pro-Saúde Indicator 2 Unidades,Escova Dental Macia 40% Oral-B Pro-Saúde Indicator 2 Unidades,in stock,new,19.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-d5b6a37fbc47414f9c8903f2ed10d824.jpeg,Oral-B
98398,Escova Dental Macia Avengers Condor Júnior Cabeça P Grátis Estojo Protetor,Escova Dental Macia Avengers Condor Júnior Cabeça P Grátis Estojo Protetor,in stock,new,15.09 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-0a578d6e35c64ffc8020436e7d4df00e.jpeg,Condor
98399,Escova Dental Macia Barbie Condor Júnior Cabeça P 2 Unidades,Escova Dental Macia Barbie Condor Júnior Cabeça P 2 Unidades,in stock,new,13.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-d2ba9b21b3244e93bcfb3d860d441904.png,Condor
101535,Escova Dental Macia Barbie Condor Júnior Cabeça P Grátis Estojo Protetor,Escova Dental Macia Barbie Condor Júnior Cabeça P Grátis Estojo Protetor,in stock,new,13.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-8b4478e878ed402c93591e2f84981b73.png,Condor
97111,Escova Dental Macia Carvão Rock in Rio Colgate Slim Soft 2 Unidades,Escova Dental Macia Carvão Rock in Rio Colgate Slim Soft 2 Unidades,in stock,new,20.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-f0c56784bf3e47b2b88cb3e6b2bf3e7c.png,Colgate
3493,Escova Dental Macia Colgate Classic Clean Cabeça Normal,Escova Dental Macia Colgate Classic Clean Cabeça Normal,in stock,new,6.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-8b75a18c69f4400db2e3ea2646256a5a.png,Colgate
92793,Escova Dental Macia Colgate Classic Clean Cabeça Normal 3 Unidades,Escova Dental Macia Colgate Classic Clean Cabeça Normal 3 Unidades,in stock,new,15.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-68a66e170a704926af5d11ca25205b00.png,Colgate
82683,Escova Dental Macia Colgate Slim Soft Black 3 Unidades,Escova Dental Macia Colgate Slim Soft Black 3 Unidades,in stock,new,29.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-3c0d7495277042bf8ae626d1c653f522.jpeg,Colgate
99594,Escova Dental Macia Hot Wheels Condor Júnior Cabeça P Grátis Estojo Protetor,Escova Dental Macia Hot Wheels Condor Júnior Cabeça P Grátis Estojo Protetor,in stock,new,12.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-7d020875454447d391bda534a0b78902.png,Condor
108785,Escova Dental Macia Infusão de Carvão Colgate Slim Soft Black 4 Unidades,Escova Dental Macia Infusão de Carvão Colgate Slim Soft Black 4 Unidades,in stock,new,35.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-1631a6b13cf34a25a324a64f063da2cb.jpg,Colgate
112421,Escova Dental Macia Infusão de Carvão Colgate Zig Zag Cabeça Normal 4 Unidades,Escova Dental Macia Infusão de Carvão Colgate Zig Zag Cabeça Normal 4 Unidades,in stock,new,27.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-3dfa7cb19533427882d450e23e819fcb.png,Colgate
96493,Escova Dental Macia Johnson's Reach Comfort Clean 40 Grande,Escova Dental Macia Johnson's Reach Comfort Clean 40 Grande,in stock,new,18.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-c0dd2de822334b81a7f615417b7079b4.jpeg,Johnson's
76804,Escova Dental Macia Mickey Oral-B Kids,Escova Dental Macia Mickey Oral-B Kids,in stock,new,8.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-6165596e6cf24222849f74562e098270.png,Oral-B
7537,Escova Dental Macia Oral-B 1-2-3 Classic,Escova Dental Macia Oral-B 1-2-3 Classic,in stock,new,8.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-572139fa20784f55aa9d4750b41cb23f.jpeg,Oral-B
90540,Escova Dental Macia Oral-B 3D White 2 Unidades,Escova Dental Macia Oral-B 3D White 2 Unidades,in stock,new,28.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-f5aacb0874d74e05916a117905c13f68.png,Oral-B
48628,Escova Dental Macia Oral-B Classic Clean 3 Unidades,Escova Dental Macia Oral-B Classic Clean 3 Unidades,in stock,new,20.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-fe185f3899ed43f984e5d3ee8dfb8a32.png,Oral-B
55996,Escova Dental Macia Oral-B Complete 2 Unidades,Escova Dental Macia Oral-B Complete 2 Unidades,in stock,new,16.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-199905de81e54214b75fc88c0e5b553f.png,Oral-B
65656,Escova Dental Macia Oral-B Complete Limpeza Superior 2 Unidades,Escova Dental Macia Oral-B Complete Limpeza Superior 2 Unidades,in stock,new,24.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-52771cdbc7ba40b3aef99145733a6294.jpeg,Oral-B
71891,Escova Dental Macia Oral-B Indicator Clean 35 2 Unidades,Escova Dental Macia Oral-B Indicator Clean 35 2 Unidades,in stock,new,19.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-8e9599b34c3e46e682571223910b0f5b.png,Oral-B
2588,Escova Dental Macia Sanifill Pocket,Escova Dental Macia Sanifill Pocket,in stock,new,6.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-68e56fc010bd4e03b6c9ef89e6d409f7.jpeg,Sanifill
76170,Escova Dental Macia Sensodyne Multiproteção,Escova Dental Macia Sensodyne Multiproteção,in stock,new,17.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-c9f14d6ef25f4a5ba556a95c47facc95.jpeg,Sensodyne
71185,Escova Dental Macia Whitening Colgate Cabeça Compacta 2 Unidades,Escova Dental Macia Whitening Colgate Cabeça Compacta 2 Unidades,in stock,new,21.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-b85dcbbc4500474fae4e09abb268fb68.png,Colgate
3500,Escova Dental Média Colgate Classic Clean,Escova Dental Média Colgate Classic Clean,in stock,new,6.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-667169dc715b46acb37707b2e0eb2935.png,Colgate
50591,Escova Dental Média Colgate Extra Clean Cabeça Normal 3 Unidades,Escova Dental Média Colgate Extra Clean Cabeça Normal 3 Unidades,in stock,new,20.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-95366e3185ae493f8abb811a351c3214.png,Colgate
96494,Escova Dental Média Johnson's Reach Comfort Clean 40 Grande,Escova Dental Média Johnson's Reach Comfort Clean 40 Grande,in stock,new,18.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-8b4f7b3f2e424bc9a34be26dc7b28091.jpeg,Johnson's
66704,Escova Dental Média Oral-B 1-2-3,Escova Dental Média Oral-B 1-2-3,in stock,new,5.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-840181d185764bdc955b38a4ec962be9.jpeg,Oral-B
80047,Escova Dental Média Oral-B 1-2-3 Clean 3 Unidades,Escova Dental Média Oral-B 1-2-3 Clean 3 Unidades,in stock,new,12.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-1dbe4571b4234d9d9c5294220d0eec5b.png,Oral-B
113208,Escova Dental Oral-B Iconic Sensitive Ultra Macia,Escova Dental Oral-B Iconic Sensitive Ultra Macia,in stock,new,18.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-d0d4ff38007943fb909d6243c8b2c048.jpg,Oral-B
72117,Escova Dental Oral-B Indicador Plus 30 Lv2Pg1,Escova Dental Oral-B Indicador Plus 30 Lv2Pg1,in stock,new,19.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-ee729ef70123495690e4dfb475630ec3.jpeg,
100202,Escova Dental Power Dent Macia S.Paulo,Escova Dental Power Dent Macia S.Paulo,in stock,new,11.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-583f0e2a2a7c47d6ac704a308bdf1330.jpeg,
100200,Escova Dental Powerdent Macia Corinthians,Escova Dental Powerdent Macia Corinthians,in stock,new,11.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-595534f792224438a79c2cb4766d020e.jpeg,
100201,Escova Dental Powerdent Macia Palmeiras,Escova Dental Powerdent Macia Palmeiras,in stock,new,11.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-b245286f9e8f4c30a484ead72406efc0.jpeg,
114108,Escova Dental Sensitive Therapy Ultra Suave Colgate 2 Unidades,Escova Dental Sensitive Therapy Ultra Suave Colgate 2 Unidades,in stock,new,32.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-f0f8482fa0e042aaa177c071072075b9.webp,Colgate
115243,Escova Dental Travel Confort Amis Puradent  (1 unidade),Escova Dental Travel Confort Amis Puradent  (1 unidade),in stock,new,5.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-a4cb28a7c34f4dfabceee6a6adf464a1.webp,Amis Puradent
113405,Escova Dental Ultramacia Condor Multisoft Cabeça P 2 Unidades,Escova Dental Ultramacia Condor Multisoft Cabeça P 2 Unidades,in stock,new,21.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-9852dd60498741b0983b6658abeb7d60.png,Condor
98362,Escova Dental Ultramacia Curaprox 2 Unidades,Escova Dental Ultramacia Curaprox 2 Unidades,in stock,new,67.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-17109876f32b41578d82dcd527fbad0f.jpeg,Curaprox
69663,Escova Dental Ultramacia Curaprox 3 Unidades,Escova Dental Ultramacia Curaprox 3 Unidades,in stock,new,96.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-11087d84486140398a31922d0bccb09b.jpeg,Curaprox
